title,slug,category,difficulty,price,rating,review_count,description,image_url,etsy_url,features
"Heavy Duty Workbench Plans with Tool Storage (PDF)","heavy-duty-workbench-plans-with-tool-storage-pdf","Furniture","Easy",18.99,4.9,232,"Upgrade your workshop with these professional workbench plans designed for durability, organization, and efficiency. This DIY workbench project provides a strong and compact workshop table that is perfect for garages, woodworking shops, and DIY workspaces.  The design includes practical tool storage DIY features and multiple open compartments, making it an ideal garage workbench for storing tools, hardware, and project materials. Whether you're a beginner or an experienced builder, these woodworking bench instructions will help you build a sturdy and reliable workstation.  ⚠️ Important: This listing is a digital download. No physical item will be shipped. You will receive a workbench PDF plan instantly after purchase.  Workbench Dimensions Finished heavy duty bench dimensions:  Width: 41 1/16 inches Depth: 14 1/2 inches Height: 16 1/16 inches  This compact design functions both as a durable wood table plans project and an efficient workstation with integrated storage.  What You Will Receive This woodworking plans package includes everything needed to complete the project:  • Step-by-step instructions • Detailed diagrams and 3D illustrations • Complete material list • Precise cut list • Assembly guide for a strong workbench build  The project also works as a small shop plans bundle, helping you organize tools and improve your workspace.  Built-In Storage The workbench includes six reinforced open compartments that act as a tool organizer and provide excellent DIY shelving plans for storing power tools, hand tools, and hardware.  This structure combines the functionality of a tool storage DIY system with the strength of a heavy duty bench, making it ideal for everyday workshop use.  Perfect For This garage workbench and workshop table project is perfect for:  • Woodworking shops • Garage workspaces • DIY hobbyists • Home workshops  If you enjoy building practical furniture or improving your workspace, these workbench plans will help you create a durable and functional DIY workbench.  Why Build Your Own Workbench? Building your own woodworking bench provides many advantages:  • Stronger than store-bought benches • Customizable storage design • Cost-effective DIY solution • Long-lasting heavy-duty structure  With these wood table plans, you can build a reliable workstation that will serve your workshop for years.  Important Note • This listing is for digital woodworking plans • No physical workbench will be shipped • Files are delivered as instant digital download","https://i.etsystatic.com/53333782/r/il/5c606b/7843176643/il_fullxfull.7843176643_e3bm.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"Vintage Christmas Art | 100+ Winter Frame TV Designs (Digital Download)","vintage-christmas-art-100-winter-frame-tv-designs-digital-download","Decoration","Easy",14,4.6,195,"Bring timeless holiday charm to your home with this Vintage Christmas Frame TV Art Bundle — a cozy winter TV gallery curated for Samsung Frame TV and holiday home decor lovers.  Transform your television into a festive masterpiece with this Vintage Christmas Frame TV Bundle 🎄 Designed for seamless display on your Christmas Frame TV and optimized for Christmas Samsung Frame TV Art, this curated winter collection brings nostalgic magic, cozy charm, and classic Holiday Decor into your home.  Perfect for anyone who loves Winter Frame TV Art, vintage Christmas style, cottage winter scenes, rustic farmhouse vibes, and warm seasonal ambiance.  This Frame TV Art Bundle includes over 100 vintage Christmas and winter artworks — from snow-covered cottages and twinkling town squares to Santa Claus, classic Christmas trees, winter wildlife, and cozy fireplace scenes.  🎅 What’s Included  100+ high-resolution JPGs  Format: 3840 x 2160 (16:9) — perfect for Christmas Samsung Frame TV  Works with all 16:9 smart TVs  Digital files — instant download  This set includes everything from Christmas Digital art scenes to Winter Frame TV Art classics, all designed to elevate your Holiday Decor and create a magical seasonal atmosphere.  ✨ Perfect For  Christmas living room display  Entryway holiday ambiance  Cozy family gatherings  Winter home styling  Holiday parties & guest hosting  Turn your TV into a festive art gallery — from Vintage Christmas TV scenes to modern Christmas Frame TV Art options.  📥 How to Use (Samsung Frame TV)  Download your files after purchase  Open Samsung SmartThings app  Select Art Mode  Upload your chosen TV Art Christmas file  Choose mat/no-mat & adjust brightness  It works perfectly with Samsung Frame TV Christmas settings.  📁 Files  PDF with download link  100+ Winter + Christmas scenes  High-resolution for crisp display  This product is screen-only and not designed for physical printing.  ❗License & Notes  Digital download only — no physical product  Personal use only  Not for resale or redistribution  Some designs include light AI-remastered details for enhanced texture  Digital products are non-refundable, but if you need help, message anytime 💌","https://i.etsystatic.com/53333782/r/il/36d00e/7370609224/il_fullxfull.7370609224_32ea.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Detailed PDF |  Cut list |  Material list"
"Vintage Christmas Prints Bundle | 100+ Holiday Wall Art (Digital Download)","vintage-christmas-prints-bundle-100-holiday-wall-art-digital-download","Furniture","Hard",13,5,237,"Transform your home into a cozy, magical winter wonderland with this 100+ Vintage Christmas Wall Art Bundle — the ultimate nostalgic holiday decor collection. Perfect for gallery walls, gift giving, cozy farmhouse homes, cottagecore spaces, traditional Christmas decorating, and festive party styling.  This curated set includes painterly, vintage-inspired artwork featuring:  🎅 Santa Claus portraits 🎄 Christmas trees & winter cottages ❄️ Snow globes & winter landscapes 🩰 Ballerinas & nutcrackers 🛷 Sleighs & reindeer 🌹 Christmas florals & poinsettias ✨ Vintage ornaments & classic holiday scenes  Whether you’re styling your living room, entryway, kitchen, or creating a beautiful holiday gallery wall, this bundle brings warm nostalgic charm and classic Christmas magic to every space.  ⭐ Why You’ll Love This Bundle  100+ unique vintage Christmas prints  Designed to pair beautifully with farmhouse, cottage, French country, and traditional decor  Works for every space — kitchen, bathroom, entry, kids’ room, guest room, hallway, mantel displays  Timeless, painterly, archival-style artwork  Instant download, affordable & endlessly reusable  300 DPI high-resolution files for crisp prints  ✅ What You Receive  You will receive 1 PDF files:   Dropbox link to all files  Inside Dropbox you’ll find:  ✔️ 100+ high-resolution JPGs ✔️ 300 DPI print quality ✔️ Each print in 5 size formats  📏 Sizes Included  4:6 Ratio 24x36, 20x30, 16x24, 12x18, 10x15, 8x12, 6x9, 4x6  3:4 Ratio 18x24, 12x16, 9x12, 6x8  4:5 Ratio 24x30, 16x20, 8x10, 4x5  5x7"" also included  11x14"" included  If you need a special size, message me — I provide 1 free custom size per order 💌  💻 How to Download  After purchase, access files instantly via:  ✅ Etsy email link  ✅ ""Purchases & Reviews"" section on Etsy  💡 Tip: Download files on a computer for best quality.  🖨️ Printing Recommendations  Print at home or through:  ✔️ Local print shop ✔️ Staples / OfficeMax ✔️ Online printing service  For best results: • Matte photo paper recommended • Upload ZIP folder to preserve resolution  📌 PLEASE NOTE  Digital download only — no physical product will be shipped  Colors may vary due to monitor & printer differences  Personal use only — no resale or redistribution  No refunds for digital files, but I'm happy to help if you need support 💕  ❤️ Thank you for supporting our shop!  Each artwork is uniquely curated and digitally enhanced for quality. Some designs may include charming artistic texture or vintage character — that's part of their nostalgic charm ✨","https://i.etsystatic.com/53333782/r/il/d92bc7/7416733663/il_fullxfull.7416733663_15n4.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Detailed PDF |  Cut list |  Material list"
"Costco New Year Party Printables | Editable Food Court Decor (Digital Download)","costco-new-year-party-printables-editable-food-court-decor-digital-download","Furniture","Medium",18.49,4.6,39,"🎉 Get Ready to Wholesale Joy! Costco-Themed New Year Printables 🥂  Looking for a fun, creative, and instantly recognizable theme for your next New Year celebration? Our Costco Wholesale Club New Year Printables are the perfect solution!  Transform your trunk or party space into a mini warehouse full of New Year cheer, festive decorations, and everyone’s favorite bulk goodies.  📦 What Makes Our Printables a “Wholesale” Hit?  This comprehensive, editable digital download pack gives you everything you need to create a spectacular, on-brand Costco-themed New Year display. Forget plain decorations — this is New Year, bulk-style!  ✨ Easy to Customize:  You’ll receive editable Canva templates that allow you to quickly change text — perfect for personalizing signs, price tags, or fun messages like “Happy 2025!”  🖨 Ready-to-Print Convenience:  Includes both editable Canva files and ready-to-print PDFs for instant setup. Just download, print, and decorate!  📏 Versatile Sizing:  All files come in two popular printing sizes:  8.5x11 inches (standard letter)  11x17 inches (ledger/tabloid)  🏪 Print Anywhere:  Print easily at home or at your favorite print shop (Staples, Office Depot, or FedEx Office).  🎊 The Ultimate Costco New Year Trunk Kit Includes:  Create a high-quality, festive setup inspired by the beloved warehouse club:  “HAPPY NEW YEAR” Signage – Perfect for your trunk or backdrop.  “WELCOME 2025” Signage – Start the year in true Costco style.  Costco-Style Store Hours Sign – Add realistic warehouse details.  Iconic Food Court Sign – Showcase your snacks and drinks area.  “KIRKLAND SIGNATURE TREATS” Aisle Signage – A fun nod to Costco’s signature brand.  Entrance & Exit Signs – Guide your guests in and out of the fun.  Restroom Signage – A helpful, realistic touch for any event space.  Price Signs – Including a festive “FREE” sign for your goodies!  “10 BONUS” & “All In One” Graphic Accents – Add extra sparkle to your display.  💻 How It Works:  Purchase & Download: Complete your order and receive your files instantly.  Edit (Optional): Open in Canva to customize names, dates, or slogans.  Print: Use the PDF or edited version at home or any print shop.  Decorate: Set up your trunk or wall display — and get ready for all the smiles and photos!  Transform your space into a mini Costco New Year celebration! Download, customize, and print your way to the most memorable and cheerful event of the year. 🎆","https://i.etsystatic.com/53333782/r/il/ed4e62/7401835113/il_fullxfull.7401835113_tcja.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"Editable Costco Party Signs | Canva Price Tags (PDF)","editable-costco-party-signs-canva-price-tags-pdf","Furniture","Medium",6.49,4.9,79,"Bring the fun of Costco to your next party or event! 🎉  This Costco Item Signs Pack includes 12 pre-filled printable signs plus a customizable Canva template link so you can easily edit and create your own Costco-style signs. Perfect for Costco-themed parties, Trunk or Treat events, birthdays, or food court setups!  What’s Included:  12 Pre-Filled Costco Item Signs (PDF format)  Canva Template Link (Fully Editable)  Instructions for easy editing and printing  Details: 📥 Instant Digital Download — no physical item will be shipped 🖨️ Print at home or at any local print shop 🎨 Editable in Canva (free account works!)  Perfect For:  Costco-Themed Parties  Trunk or Treat Events  Birthday Celebrations  Food Court or Wholesale-Themed Decorations","https://i.etsystatic.com/53333782/r/il/9c5d17/7369863285/il_fullxfull.7369863285_84z2.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Detailed PDF |  Cut list |  Material list"
"Costco Employee of the Month Sign, Photo Booth Prop (Digital Download)","costco-employee-of-the-month-sign-photo-booth-prop-digital-download","Furniture","Hard",5.99,4.7,217,"Bring the fun and charm of Costco to your next event! 🎉 This Costco Employee of the Month printable sign is the perfect centerpiece for any Costco-themed party decor, whether it’s a Costco trunk or treat, Costco birthday party, or office celebration. It instantly turns any space into a photo-worthy moment for Costco fans!  🛒 Why You’ll Love It: Capture the spirit of your favorite wholesale club with this Costco digital download. Guests will love taking pictures with this Costco photo booth sign, posing as the “Employee of the Month.” It’s the ultimate employee of the month printable for any Costco-themed event or office party.  📦 What’s Included:  High-resolution printable files (300 DPI)  Sizes: 8x10 — perfect for Walgreens, CVS, or home printing  File types: PDF + JPG +SVG  Easy to print, frame, and display as Costco wall art printable  ✨ How It Works:  Purchase this instant download Costco sign listing  Instantly download your files via Etsy  Print at home or at your favorite print shop  Frame it, hang it, and enjoy your instant promotion as “Employee of the Month!”  🎈 Perfect For:  Costco-themed birthday parties  Trunk or treat photo booth setups  Corporate events and office team-building  Wholesale club party decor ideas  Social media photos and event backdrops  ⚠️ Important Notes:  This is a digital file only — no physical item will be shipped  Colors may vary slightly depending on monitor and printer settings  For personal use only — resale, sharing, or redistribution is not permitted  💡 Pro Tip: Pair this with other Costco printable poster designs — such as aisle signs, food court price tags, or checkout props — to create a complete Costco themed party experience everyone will love.  Give your next celebration that authentic Costco party decor vibe — fun, iconic, and instantly recognizable. Instant promotion guaranteed! 🏆","https://i.etsystatic.com/53333782/r/il/9aac05/7392518189/il_fullxfull.7392518189_dyc5.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"Costco Halloween Trunk or Treat Decor: Food Court Signs (DIY Printable)","costco-halloween-trunk-or-treat-decor-food-court-signs-diy-printable","Furniture","Hard",18.49,4.7,73,"Bring bulk-sized fun to your Halloween with our Costco Trunk or Treat Decorations! 🎃  This editable digital download is inspired by the iconic Costco Wholesale Club — perfect for families, schools, or community events. Transform your car into a Costco-themed Halloween trunk featuring Kirkland Signature details, Costco Food Court printable signs, and Trunk or Treat decorations everyone will love.  Designed to make setup simple and creative, this pack includes editable Canva templates and ready-to-print PDFs. Personalize your Costco party decor, Costco printable signs, and Costco digital downloads easily. Whether you're creating a Costco birthday, Trunk or Treat, or fun Costco-themed event, this kit has everything you need!  What’s Inside:  Editable Canva templates and ready-to-print PDFs  Costco-style “Trunk or Treat” and “Trick or Treat” banners  Food Court menu, Kirkland candy signage, and price tags  Entrance/Exit, Restroom, and Store Hours signs  Bonus graphic accents for extra flair  Sizes: 8.5x11” and 11x17”  How It Works:  Purchase & instantly download your files  Edit text in Canva (optional)  Print at home or at your local print shop  Decorate your car Costco-style and enjoy!  Perfect for anyone looking for Costco invite, Costco printable, Costco digital, or Costco supplies for Halloween or any event. Use the customizable signs to make your setup unique — from Costco cake topper and Costco favor tags to Costco party games and more.  Create the ultimate Costco-themed trunk setup and wow your crowd with this DIY Trunk or Treat printable kit — fun, fast, and unforgettable!","https://i.etsystatic.com/53333782/r/il/01cae0/7369418709/il_fullxfull.7369418709_h8bk.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Detailed PDF |  Cut list |  Material list"
"DIY Farm Stand Plans: Roadside Egg, Plant, Flower Cart (PDF Download)","diy-farm-stand-plans-roadside-egg-plant-flower-cart-pdf-download","Furniture","Hard",35.99,4.7,484,"🥚 DIY Egg Stand Plans – Build Your Own Farmstand (PDF Download)  Bring your small business or homestead dream to life! With these Egg Stand Plans, you can easily build a portable wooden farmstand to sell fresh eggs, produce, flowers, or baked goods right from your driveway, roadside, or farmer’s market.  This is a digital download (PDF woodworking plan) — no physical product will be shipped.  🌿 Why You’ll Love These Farmstand Plans:  Step-by-Step Simplicity: Clear instructions and detailed 3D diagrams make the process beginner-friendly.  Complete Shopping & Cut Lists: Save time and avoid mistakes with precise lumber measurements and materials guidance.  Customizable Design: Paint it bright, add shelves, chalkboard signs, or baskets — your creativity makes it unique.  Versatile & Portable: Perfect for selling farm-fresh eggs, vegetables, flowers, or artisan sourdough.  🌻 Perfect For:  Roadside Egg Stand – Display and sell your fresh eggs professionally.  Vegetable or Fruit Stand – Showcase your homegrown produce.  Flower or Plant Cart – Create a charming mobile nursery or bouquet display.  Bakery or Sourdough Cart – Present your handmade bread and pastries beautifully.  Farmer’s Market Display – Set up quickly and attract attention with rustic charm.  📁 What’s Included in Your Digital Download:  High-resolution, printable PDF woodworking guide  Step-by-step building instructions  Complete shopping and cut lists  Helpful tips and tricks for an efficient build  Designed to fit standard lumber sizes  ⚠️ Please Note: This listing is for a digital product only — you’ll receive a PDF file, not a physical stand. Instant access available after purchase via your Etsy account. Due to the digital nature of the file, refunds cannot be issued.  💡 Build Your Dream Farmstand Today! Whether you’re selling fresh eggs, homegrown vegetables, or vibrant flowers, this DIY Egg Stand Plan helps you create a professional, eye-catching display that draws customers in.","https://i.etsystatic.com/53333782/r/il/3fc487/7240100530/il_fullxfull.7240100530_ocyy.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Floating TV Console Plan: Wall-Mount Media Shelf (Woodworking PDF)","diy-floating-tv-console-plan-wall-mount-media-shelf-woodworking-pdf","Decoration","Easy",12.69,4.7,93,"Transform your home with our TV Console Plan | DIY Floating TV Unit Plan | Modern Space Saver TV Stand | Wall-Mount Media Shelf | Woodworking PDF (Digital Download). This project is designed for anyone who wants a modern TV unit that combines minimalist elegance with smart functionality.  With this digital download woodworking PDF, you’ll get a complete TV console plan that makes it easy to build your own floating TV unit. Perfect for any home project, this plan helps you create a stylish DIY TV stand that saves space and elevates your living room, bedroom, or office.  ✨ Key Features:  Space Saver Design: A wall-mount unit that creates a floating effect, freeing floor space and making your home feel more open.  Modern Style: Sleek lines and a premium walnut finish make this modern TV unit a stunning focal point.  Hidden Storage: Central compartment and side cabinets keep devices, remotes, and essentials neatly stored.  Floating Mount System: Invisible French cleat mounting provides stability while achieving a seamless, wall-mounted look.  DIY Friendly: Clear TV shelf plan and step-by-step instructions make it easy to build your own TV unit plan.  📦 What You Will Receive:  Instant digital download (PDF woodworking plan)  Full cut list with precise measurements  Detailed assembly instructions  Easy plans designed for both beginners and advanced DIYers  A project that results in a durable, stylish, and functional floating TV stand  Whether you want to build a TV unit for a small apartment or create a modern wall-mount unit to upgrade your living space, this plan gives you everything you need.  Start your next DIY home project today with our easy-to-follow floating TV console woodworking PDF and enjoy the satisfaction of building a high-quality piece of furniture yourself.","https://i.etsystatic.com/53333782/r/il/1ddd05/7278519177/il_fullxfull.7278519177_h8ow.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Detailed PDF |  Cut list |  Material list"
"Wall Mounted Folding Desk Plans | Space Saving Wooden Workstation (PDF Download)","wall-mounted-folding-desk-plans-space-saving-wooden-workstation-pdf-download","Furniture","Easy",34.99,4.9,334,"Create your own wall-mounted folding desk with this detailed PDF woodworking plan. Designed for compact living, this space-saving solution transforms from a decorative shelf into a fully functional work desk in seconds.  Perfect as a laptop desk, home office workstation, or smart solution for small rooms, this folding desk blends modern design with practical furniture functionality. When closed, it acts as a decorative shelf; when open, it becomes a sturdy wooden desk ideal for daily use.  Inspired by popular designs like a wall Murphy table, vintage Murphy table, or fold out wall table long style, this plan gives you flexibility without the high cost of custom furniture.  🛠 MULTIPURPOSE USE This design works beautifully as:  • Murphy table for kitchen • Kitchen table and desk combo • Foldable office table • Wall mounted table and chairs concept • Fold out table island alternative • Expanding Murphy table setup • Foldable countertop workspace • Folding table for 2 • Homemade tables project • Craftsman kitchen table inspired design • Fold put table concept  📦 WHAT YOU RECEIVE (DIGITAL PRODUCT) ✔ Printable PDF file ✔ Step-by-step instructions ✔ Complete cut list ✔ Material list ✔ Easy assembly diagram  ⚠ This is a digital download only. No physical desk or hardware included.  🎯 PERFECT FOR • Modern design interiors • Smart design enthusiasts • Functional desk solutions • Practical furniture upgrades • Home office improvements • Small apartment living","https://i.etsystatic.com/53333782/r/il/c33ff8/7746468292/il_fullxfull.7746468292_8igd.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"Modern Outdoor Sauna Plans | 4 Person DIY Cabin Blueprint (Instant Download)","modern-outdoor-sauna-plans-4-person-diy-cabin-blueprint-instant-download","Garden","Easy",30.99,4.6,138,"Build your dream sauna with our complete DIY Sauna Plans — the ultimate sauna building plans package for anyone ready to build a sauna from scratch! Whether you're planning an outdoor sauna design for your backyard, a cozy greenhouse sauna, or a fully equipped DIY sauna plan indoor — our detailed sauna plans blueprints walk you through every single step with clarity and confidence.  ⚡ Every plan includes a full sauna plans with electrical wiring layout so you can safely power your sauna to code — no guesswork, no confusion. Whether you're going for a dry sauna DIY, an infrared sauna plan, or a relaxing 3 person steam sauna, the electrical guide has you fully covered.  🚿 Want a spa-like experience? Our sauna with shower plans show you exactly how to integrate a shower space into your build for the ultimate backyard retreat.  🌿 Dreaming of a sauna for my backyard? Our outdoor sauna design blueprints are built for real outdoor conditions and work perfectly for both sauna build and sauna plan projects alike.  📐 Every set of sauna room plans includes:  Complete sauna building plans with framing, insulation & ventilation details Sauna plans wooden construction guide with recommended lumber types & material list Sauna plans 4 person bench layout and spacing configuration 4 person sauna and 3 person steam sauna setup options Build a sauna step-by-step instructions from foundation to finish Sauna DIY friendly format — clear, easy to follow for all skill levels  🔥 From your very first sauna DIY project to a professional-grade build a sauna experience — this is the only blueprint package you'll ever need. Download instantly as a PDF and start building your backyard sanctuary today!  ⚠ IMPORTANT  This is a digital download. No physical materials or tools included.","https://i.etsystatic.com/53333782/r/il/e82177/7769597506/il_fullxfull.7769597506_sah4.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Pressure Treated Lumber | Cedar Cladding | Rockwool Insulation"
"Custom Pencil Sketch Portrait – Family, Couple, Pet Art (Digital Download)","custom-pencil-sketch-portrait-family-couple-pet-art-digital-download","Decoration","Hard",25,5,64,"Looking for a truly meaningful and personal gift? I transform your photos into high-quality, realistic pencil sketch portraits that capture emotion, personality, and precious memories.  Whether it’s a family photo, a couple portrait, a pet, or a memorial image, I carefully create a custom digital artwork that you’ll cherish forever.  This is a custom-made digital portrait service – perfect for gifts, home decor, or special occasions.  ✨ WHAT YOU WILL RECEIVE  ✔ A professionally created custom sketch portrait from your photo ✔ High-resolution digital files (300 DPI, print-ready) ✔ JPG format suitable for any size printing ✔ Fast delivery and friendly communication ✔ Unlimited personal use  📌 This is a DIGITAL DOWNLOAD only – no physical item will be shipped.  🖼 PERFECT FOR  • Family portraits • Couple and wedding photos • Anniversary gifts • Birthday and holiday gifts • Father’s Day & Mother’s Day gifts • Memorial portraits • Pet portraits • Home wall art • Unique personalized gifts  🛠 HOW IT WORKS  Place your order  Send your photo(s) via Etsy Messages  Add any special requests (text, names, dates, background preferences)  I create your custom pencil sketch artwork  Receive your finished files within 12–24 hours  Download, print, and enjoy!  📌 IMPORTANT NOTES  • Digital product only – no physical print included • Final result depends on the quality of the photo you provide • Colors and contrast may vary slightly depending on your screen and printer • For personal use only – commercial use or resale is not allowed  💬 Special Requests?  Need multiple people combined into one portrait? Want to add a quote or name? Have an idea in mind?  Just send me a message before or after ordering – I’m happy to help make your vision come true!","https://i.etsystatic.com/53333782/r/il/3a0192/7597085936/il_fullxfull.7597085936_g3a1.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Detailed PDF |  Cut list |  Material list"
"Modern Storage Bench Plan: DIY Wooden Chest (PDF)","modern-storage-bench-plan-diy-wooden-chest-pdf","Kids","Easy",12.49,4.8,81,"🧺 DIY Modern Storage Bench / Wooden Chest Plan (PDF Download)  Add both style and practicality to your home with this Modern Wooden Storage Bench Plan! This digital woodworking plan helps you build a clean, minimalist chest that works perfectly as a toy storage box, blanket chest, or entryway bench.  This is a digital download (PDF) — no physical product will be shipped.  📐 Finished Dimensions:  Width: 36""  Depth: 16""  Height: 19 1/4""  Compact yet spacious, this wooden storage box is ideal for organizing shoes, blankets, toys, or seasonal items — while serving as an elegant seating bench.  📥 Your Download Includes:  Printable PDF woodworking plans  Complete materials & cut list (standard lumber sizes)  Step-by-step building instructions with clear diagrams  Joinery options: screws, dowels, or pocket holes  Hinge guide and soft-close lid support tips  Beginner-friendly instructions  🪑 Features:  Clean, modern design with flush paneling and handle cutout  Lift-up lid for hidden storage  Customizable sizing and finish options  Works as a storage bench, toy chest, or blanket box  Can be built in a weekend with basic tools  🛠️ Skill Level: Beginner – Intermediate Perfect for woodworking hobbyists or anyone who loves DIY projects.  📁 File Type: PDF digital download — print on standard letter-size paper.  🏡 Perfect For:  DIY furniture makers  Entryway and mudroom upgrades  Toy storage box projects  Blanket chest builders  Market sellers or craft fairs","https://i.etsystatic.com/53333782/r/il/3f2b96/7305600775/il_fullxfull.7305600775_l2wh.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Farm Stand Plans: Portable Market Cart (PDF Download)","diy-farm-stand-plans-portable-market-cart-pdf-download","Furniture","Medium",25.49,4.9,277,"🌿 Build Your Own Farmstand – DIY Digital Woodworking Plans (PDF Download)  Handcrafted by you, for your dream! With these Farmstand Plans, you can build a beautiful, portable wooden stand to display your fresh produce, eggs, flowers, or bakery goods. Perfect for roadside setups, farmer’s markets, or garden shops — this versatile design brings charm and function wherever you go.  This is a digital download (PDF woodworking plan) — no physical product will be shipped.  ✨ Why You’ll Love These Plans:  Step-by-Step Simplicity: Clear diagrams and beginner-friendly instructions guide you through each cut and screw.  Save Time & Avoid Guesswork: Includes a full shopping list and precise cut list for standard lumber sizes.  Customizable Design: Paint it in your brand colors, add signage, baskets, or decorations — make it uniquely yours.  Durable & Portable: Designed for easy setup, transport, and long-term outdoor use.  🌱 Perfect For:  Roadside Produce Stand: Display vegetables, fruits, and farm-fresh items.  Egg Selling Stand: Professional and charming setup for your fresh eggs.  Flower & Plant Cart: Create an eye-catching nursery or bouquet station.  Bakery & Sourdough Display: Perfect for handmade bread, pastries, and local goods.  Farmer’s Market Booth: Attract more customers with a polished, rustic-style presentation.  Pop-Up Lemonade or Coffee Bar: Great for community fairs or neighborhood events!  📦 What’s Included in Your Download:  Printable PDF woodworking plan  Complete shopping list (hardware + materials)  Detailed cut list with labeled parts  Step-by-step build guide with 3D diagrams  Tips & tricks for smooth assembly and customization  ⚠️ Please Note: This listing is for a digital product only — no physical materials or stands will be shipped. You’ll receive instant access to the downloadable PDF plan after purchase. Due to the digital format, refunds are not available.  💡 Start Building Today! Bring your vision to life and create a stand that reflects your passion for homegrown produce, flowers, or handmade goods. With these DIY Farmstand Plans, your dream display is only a few steps away.","https://i.etsystatic.com/53333782/r/il/dbc54b/7288044441/il_fullxfull.7288044441_a3gi.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
"DIY Modern Dog House Plans: Insulated Large Dog Kennel (Digital Download)","diy-modern-dog-house-plans-insulated-large-dog-kennel-digital-download","Garden","Medium",16.68,4.9,375,"DIY Modern Dog House Plans – Build a Comfortable, Durable Outdoor Dog Condo for Your Big Dog!  Give your large dog the dream home they deserve! This modern, insulated doghouse plan guides you step-by-step to build a sturdy, stylish, and comfortable outdoor kennel for M, L, or XL breeds — perfect for German Shepherds, Great Danes, Rottweilers, and other large dogs.  🌟 Why You’ll Love These Doghouse Plans  ✅ Sized for Large & XL Dogs: Spacious design ensures your big dog has room to move, relax, and enjoy their new backyard home.  ✅ Durable Cedar Construction: Built to last with strong, weather-resistant wood, giving your dog a safe and long-lasting shelter.  ✅ Insulated Comfort: Keeps your pup warm in winter and cool in summer — luxury living for outdoor dogs!  ✅ Modern Design: Sleek, contemporary style that complements any backyard. Customize with black paint or other finishes to match your home.  ✅ Customizable & DIY Friendly: Easy-to-follow instructions, material shopping list, and 3D diagrams make this perfect for beginners and intermediate builders.  📦 What’s Included in Your Digital Download  Comprehensive PDF guide with step-by-step instructions  Material & shopping list for cedar wood and supplies  3D diagrams for assembly clarity  Tool list for a smooth building process  🏡 Perfect For:  Dog owners building an XL or large breed doghouse  DIY enthusiasts looking for a high-quality dog condo kit  Backyard designers wanting a modern, insulated dog kennel  ⚠️ Important Note: This is a digital PDF plan only. No physical doghouse or materials will be shipped. Download instantly and start building today!  Give your best friend the stylish, durable doghouse they deserve — click ‘Add to Cart’ now and start your DIY project! 🐶","https://i.etsystatic.com/53333782/r/il/7cc023/7294017899/il_fullxfull.7294017899_gi2l.jpg","https://www.etsy.com/shop/ElesWoodDesigns","Digital Download | PDF File | Digital Instructions"
